"","Spanish","French","Chinese","Hindi and related","Filipino, Tagalog","German","Vietnamese","Korean","Russian","Arabic","Dravidian","Italian","Sub-Saharan Africa","Portuguese","Polish","Japanese","Serbo-Croatian, Yugoslavian, Slavonian","Greek","Persian, Iranian, Farsi","Navajo","Hebrew, Israeli","Amharic, Ethiopian, etc","Thai, Siamese, Lao","Indonesian","Yiddish, Jewish","Micronesian, Polynesian","Armenian","Dutch","Ukrainian, Ruthenian, Little Russian","Rumanian","Tibetan","Albanian","Other East/Southeast Asian","Hamitic","Native","Turkish","Other Balto-Slavic","Magyar, Hungarian","Other Malayan","Near East Arabic dialect","Athapascan","Burmese, Lisu, Lolo","Lithuanian","Swedish","Czech","Norwegian","Slovak","Hawaiian","Aleut, Eskimo","Finnish","Other or not reported","Danish","Other Persian dialects","Celtic","Keres","Siouan languages","American Indian, n.s","African, n.s","Iroquoian","Zuni","English","N/A or blank"
"329",248182.04,7685.34,1209.08,6142.26,3871.06,414.16,1018.7,915.16,788.24,808.28,0,7818.94,19809.54,1409.48,688.04,0,4154.96,1158.98,280.56,0,811.62,0,0,2945.88,283.9,0,0,0,0,0,0,7648.6,0,0,955.24,0,647.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330",199638.48,38520.22,46238.96,26683.26,2147.62,2825.64,260.52,4402.12,72334.38,5507.66,1429.52,13613.84,7070.78,918.5,16332.6,1957.24,701.4,5230.44,303.94,0,15437.48,908.48,0,1048.76,45193.54,0,0,514.36,1295.92,0,0,11509.64,0,0,0,821.64,497.66,460.92,531.06,0,0,0,744.82,133.6,0,150.3,654.64,0,0,0,694.72,457.58,0,0,0,0,0,0,0,0,0,0
"331",246261.54,12939.16,78483.32,50601,12561.74,2535.06,4342,15975.22,13243.1,5323.96,6072.12,17110.82,6038.72,5283.88,9809.58,3126.24,5791.56,7501.64,3079.48,0,1683.36,0,4509,10197.02,2879.08,0,243.82,0,177.02,4979.94,0,1890.44,0,0,293.92,167,1746.82,968.6,1673.34,0,0,1092.18,1957.24,307.28,0,0,0,731.46,0,0,668,0,2281.22,0,0,0,0,0,0,0,0,0
"332",65931.6,12391.4,6730.1,20517.62,3376.74,1222.44,0,3790.9,2795.58,738.14,1696.72,13169.62,0,724.78,1910.48,220.44,0,3016.02,594.52,0,1235.8,0,233.8,0,253.84,0,881.76,0,0,340.68,0,2014.02,0,0,0,0,330.66,0,0,0,0,0,0,0,0,60.12,0,0,0,0,330.66,0,0,0,0,0,0,0,0,0,0,0
"333",7725.42,2194.38,0,3006,283.9,0,1329.32,0,1526.38,627.92,0,223.78,0,0,0,0,407.48,414.16,0,0,0,380.76,561.12,948.56,0,0,0,0,0,0,0,0,0,1249.16,0,694.72,0,0,0,0,0,557.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",65657.72,6158.96,3787.56,7748.8,664.66,1760.18,210.42,1122.24,2341.34,273.88,0,8563.76,1155.64,1085.5,5050.08,2718.76,0,444.22,357.38,0,1429.52,0,0,0,1579.82,0,0,0,427.52,260.52,0,283.9,0,0,0,551.1,0,250.5,0,0,0,0,0,497.66,340.68,871.74,300.6,0,0,0,0,0,0,66.8,0,0,0,140.28,0,0,0,0
"335",524.38,574.48,0,637.94,681.36,357.38,0,0,350.7,0,0,1342.68,116.9,0,287.24,0,0,0,0,0,223.78,0,0,0,0,617.9,213.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",6272.52,2631.92,3593.84,0,0,1142.28,0,0,564.46,213.76,0,424.18,384.1,1422.84,1666.66,0,1022.04,1142.28,0,0,327.32,0,0,0,0,0,0,0,711.42,0,0,0,0,0,0,0,0,694.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",8560.42,233.8,0,407.48,0,798.26,0,0,0,0,474.28,0,0,320.64,227.12,0,0,0,0,0,0,1432.86,621.24,0,0,0,0,0,0,0,0,0,0,664.66,0,968.6,0,0,0,0,0,0,177.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",12678.64,3463.58,1265.86,197.06,113.56,2839,487.64,591.18,3480.28,263.86,0,3557.1,0,0,1539.74,374.08,0,845.02,1055.44,0,0,0,0,0,494.32,0,0,557.78,317.3,327.32,0,0,0,0,0,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,86.84,0,0,0,0,0,0,0,0,0,0,0,0
"339",7905.78,146.96,444.22,941.88,0,290.58,360.72,731.46,0,0,160.32,0,835,0,0,0,430.86,230.46,0,0,0,0,0,340.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845.02,0,0,0,0,0,0,0,0,0,0
"340",10430.82,574.48,4428.84,3717.42,180.36,3276.54,2221.1,2254.5,317.3,915.16,521.04,698.06,0,714.76,1058.78,1252.5,3239.8,664.66,0,0,477.62,0,0,0,0,0,0,0,53.44,0,0,0,567.8,804.94,0,427.52,470.94,50.1,320.64,0,0,0,263.86,0,0,0,968.6,0,0,0,0,193.72,1162.32,0,0,0,0,0,0,0,0,0
"341",4018.02,187.04,1583.16,297.26,941.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7104.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",8804.24,0,0,0,845.02,0,0,0,0,0,0,621.24,0,0,0,1128.92,0,0,0,0,0,0,0,0,0,0,0,938.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",13466.88,3420.16,841.68,587.84,0,547.76,0,394.12,898.46,180.36,1392.78,430.86,0,0,0,293.92,711.42,0,0,0,0,1983.96,0,0,0,0,0,0,0,0,0,0,0,0,0,293.92,0,0,0,0,0,0,0,310.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",36198.92,1339.34,2775.54,9305.24,4519.02,577.82,1426.18,4355.36,327.32,4321.96,2601.86,0,5263.84,681.36,0,0,0,0,280.56,0,0,3099.52,0,1673.34,0,0,283.9,0,177.02,0,908.48,597.86,0,0,0,300.6,0,734.8,0,0,0,0,0,0,0,0,0,0,0,263.86,0,0,0,0,0,0,0,0,0,0,0,0
"345",8146.26,247.16,0,1790.24,270.54,1609.88,467.6,0,384.1,257.18,0,527.72,621.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",3393.44,337.34,1128.92,0,0,0,0,0,0,0,490.98,0,808.28,0,0,1098.86,0,0,0,0,0,0,811.62,0,0,0,357.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",1619.9,521.04,0,410.82,0,507.68,0,0,0,230.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",5080.14,587.84,858.38,0,0,300.6,0,0,330.66,0,0,0,0,0,0,153.64,0,0,0,0,0,0,0,0,0,110.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",79081.18,4271.86,4752.82,3086.16,1148.96,2518.36,2518.36,631.26,2364.72,1746.82,2535.06,1492.98,2535.06,634.6,163.66,1172.34,848.36,1893.78,0,0,447.56,0,1406.14,0,0,0,0,554.44,290.58,0,2535.06,0,701.4,0,243.82,728.12,0,0,0,0,0,935.2,0,698.06,400.8,0,0,0,0,0,0,0,0,0,0,0,0,0,607.88,0,0,0
"350",9301.9,290.58,0,0,0,417.5,300.6,0,0,0,0,397.46,354.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",5754.82,1002,534.4,0,1088.84,0,0,0,177.02,0,0,400.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",52137.4,778.22,617.9,2291.24,223.78,1563.12,1065.46,1419.5,0,2130.92,0,0,133.6,0,0,146.96,0,0,0,0,0,0,0,0,0,197.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",5634.58,0,0,571.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",1683.36,0,0,0,250.5,627.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",5427.5,223.78,0,257.18,0,183.7,0,0,0,0,0,0,0,631.26,0,323.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",14535.68,263.86,661.32,2040.74,0,0,1062.12,0,170.34,0,985.3,708.08,387.44,0,0,0,664.66,1032.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",3453.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",23363.3,1439.54,0,490.98,1623.24,0,2140.94,0,183.7,3360.04,0,0,708.08,0,0,0,0,0,0,0,0,0,0,497.66,0,0,0,397.46,0,0,0,0,300.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823.64,0,0,0,0
"359",5297.24,0,567.8,0,584.5,0,0,223.78,0,0,0,360.72,0,0,0,0,0,0,0,0,0,0,494.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",3473.6,1162.32,240.48,988.64,0,5544.4,0,0,0,0,283.9,0,0,0,103.54,0,0,0,0,0,1002,0,0,0,0,0,0,0,430.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.5,2317.96,0,0,0,0,0,0,0,0,0,0,197.06,0,0,0,0,0
"361",330.66,0,467.6,190.38,0,253.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",8186.34,761.52,2919.16,5604.52,334,1419.5,0,0,3507,4943.2,427.52,1242.48,1292.58,0,1713.42,283.9,2408.14,567.8,0,0,1292.58,0,0,0,223.78,0,0,0,5417.48,1112.22,0,3226.44,0,0,0,551.1,0,1082.16,0,0,0,0,0,0,243.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",4605.86,447.56,557.78,1633.26,454.24,7334.64,0,0,564.46,928.52,0,544.42,0,0,0,0,1847.02,217.1,0,0,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.94,0,0,0,0,0,0,0,0,200.4,0,0,213.76,0,0,0,0,0,0,0,0,0,0,0,0
"364",273.88,0,0,0,0,1065.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",20661.24,8804.24,3730.78,12484.92,397.46,1252.5,1366.06,2211.08,978.62,3861.04,3006,998.66,5357.36,0,360.72,1663.32,1623.24,714.76,0,0,450.9,1459.58,1479.62,2054.1,247.16,0,0,230.46,981.96,237.14,0,0,210.42,5911.8,0,397.46,307.28,0,744.82,0,0,0,247.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366",1419.5,574.48,684.7,0,0,731.46,0,177.02,0,0,364.06,300.6,0,0,0,370.74,0,0,0,0,0,0,0,0,0,0,0,494.32,0,0,0,0,0,0,0,0,0,317.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",2301.26,0,0,0,0,63.46,0,0,0,0,0,0,0,0,0,0,0,340.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",1696.72,1362.72,1496.32,364.06,0,430.86,1656.64,0,410.82,1082.16,340.68,0,0,0,0,1315.96,0,434.2,0,0,0,0,0,905.14,237.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",0,0,688.04,0,0,317.3,0,0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",9331.96,4519.02,1796.92,2274.54,334,2130.92,0,0,611.22,848.36,544.42,881.76,6212.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,223.78,367.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",671.34,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",41512.86,6836.98,2842.34,4759.5,1903.8,31399.34,384.1,1279.22,601.2,3179.68,1937.2,1840.34,2765.52,0,1543.08,1850.36,267.2,2535.06,704.74,0,631.26,0,0,728.12,0,0,0,3583.82,60.12,0,0,0,0,0,0,718.1,955.24,253.84,0,0,0,0,0,0,698.06,0,0,0,0,1546.42,0,0,0,0,0,0,0,0,240.48,0,0,0
"373",10076.78,0,0,1235.8,0,0,961.92,337.34,634.6,414.16,577.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",594.52,203.74,0,0,0,0,0,0,0,0,0,624.58,253.84,0,0,0,0,273.88,0,0,0,0,0,0,0,0,0,0,370.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",477.62,53.44,0,0,0,961.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.56,0,0,0,0,0,0,0,0,784.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",5260.5,995.32,0,387.44,0,3129.58,0,203.74,0,1750.16,0,1496.32,0,0,544.42,0,330.66,561.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397.46,0,0,0,0,0,0,0,0,601.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",3206.4,3082.82,728.12,1108.88,0,891.78,0,464.26,671.34,210.42,0,364.06,554.44,0,0,0,1018.7,1516.36,0,0,0,0,200.4,0,0,0,0,0,0,303.94,0,0,0,0,0,0,684.7,2317.96,0,0,0,0,0,0,0,0,320.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378",9522.34,2034.06,0,0,0,0,0,0,243.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",10153.6,0,0,597.86,163.66,297.26,0,223.78,0,0,0,691.38,0,0,0,287.24,424.18,447.56,0,0,0,0,0,0,0,0,0,0,0,250.5,0,0,277.22,0,0,247.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.92,0,0,0
"380",4676,0,0,0,407.48,504.34,0,0,0,0,0,330.66,0,0,0,0,0,0,0,0,233.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2040.74,0,0,0,0,0,227.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",116188.58,3466.92,3513.68,2685.36,1319.3,5741.46,7411.46,1225.78,2501.66,621.24,4348.68,611.22,3720.76,210.42,0,991.98,0,0,531.06,0,253.84,0,1950.56,0,0,4104.86,0,0,0,0,708.08,0,0,0,4575.8,0,0,0,557.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,0,0,0,247.16,0,2291.24,0,0,0
"382",7504.98,0,0,0,0,233.8,0,0,237.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383",3006,0,0,0,584.5,354.04,0,250.5,313.96,0,0,133.6,0,237.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"384",14679.3,1068.8,784.9,0,0,551.1,624.58,0,437.54,1880.42,0,0,0,0,293.92,721.44,0,0,0,0,0,0,136.94,0,0,0,0,310.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457.58,0,0,0,0,0,0,0,217.1,0,0,0,0,0,0,0,0,0,0
"385",4799.58,420.84,878.42,0,0,1556.44,317.3,0,0,0,0,0,0,0,0,317.3,0,0,651.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"386",11108.84,310.62,0,0,0,273.88,0,0,100.2,0,0,991.98,507.68,0,0,156.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",6783.54,233.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"388",23627.16,317.3,0,0,0,237.14,250.5,0,3921.16,297.26,0,0,0,0,0,0,0,220.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.16,0,0,0,237.14,0,0,0,0,0,193.72,0,0,0,0,0,0,0,0,334,0,0,0,0
"389",56295.7,4058.1,12548.38,5818.28,2064.12,6148.94,10995.28,5100.18,9422.14,354.04,2882.42,0,738.14,337.34,0,4909.8,1703.4,574.48,4144.94,0,831.66,1336,0,0,0,0,0,571.14,3286.56,4128.24,327.32,0,2361.38,1162.32,1195.72,300.6,0,303.94,0,0,0,898.46,494.32,0,1092.18,621.24,0,0,0,287.24,0,0,744.82,0,0,0,0,0,0,0,0,0
"390",20480.88,611.22,0,0,467.6,875.08,0,0,0,0,0,814.96,474.28,0,0,0,414.16,0,0,33.4,0,0,0,0,0,197.06,0,0,0,0,0,0,0,0,1372.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.18,0,0,0,0,0
"391",1740.14,604.54,0,0,0,0,0,0,0,0,0,794.92,0,0,0,217.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"392",684.7,0,0,0,0,3627.24,961.92,0,0,247.16,0,414.16,243.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"393",561.12,1933.86,3787.56,617.9,0,4114.88,0,1636.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.8,0,0,0
"394",0,0,0,0,0,958.58,0,0,280.56,0,0,354.04,0,0,0,0,0,0,0,0,0,0,227.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"395",2057.44,1025.38,681.36,0,0,2181.02,0,0,320.64,0,0,424.18,0,0,90.18,0,257.18,0,0,0,240.48,0,0,0,0,110.22,0,0,0,0,0,0,0,0,0,0,0,100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"396",1376.08,330.66,0,0,0,764.86,0,0,0,0,0,0,0,0,303.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.32,0,0,0
"397",340.68,0,0,0,0,394.12,0,0,0,0,0,227.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",3463.58,394.12,734.8,0,0,981.96,1259.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.4,0,0,0,0,0,0,0,0,444.22,0,0,0,0,0,0,0,0,267.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"399",3259.84,888.44,0,1042.08,323.98,297.26,0,0,798.26,273.88,0,885.1,300.6,0,0,0,901.8,464.26,0,0,83.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"400",8887.74,5143.6,8764.16,5093.5,0,6212.4,0,684.7,303.94,684.7,4472.26,3216.42,340.68,0,1356.04,317.3,2695.38,1609.88,0,0,454.24,0,0,0,260.52,0,0,0,0,0,0,0,0,0,0,1339.34,0,0,0,0,0,0,0,0,501,0,1085.5,0,0,0,0,0,0,0,0,0,0,0,313.96,0,0,0
"401",531.06,0,1927.18,1566.46,0,2060.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",3423.5,0,450.9,0,0,955.24,323.98,347.36,230.46,156.98,0,0,0,0,367.4,0,0,0,0,0,0,0,0,0,0,0,0,177.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"403",2982.62,0,0,0,0,1629.92,0,0,0,0,0,0,0,0,0,0,310.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",7588.48,2391.44,931.86,601.2,1479.62,1332.66,0,0,0,0,0,0,0,0,0,0,1165.66,0,0,0,0,0,0,0,0,0,0,156.98,0,0,0,0,0,0,0,0,0,380.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"405",2745.48,728.12,0,514.36,1185.7,1963.92,330.66,0,0,721.44,544.42,945.22,0,698.06,0,420.84,0,0,0,0,103.54,0,0,0,0,0,0,698.06,0,0,0,0,0,544.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.54,0,0,0,0,0,0,0,0,0,0
"406",4863.04,1062.12,945.22,0,0,9645.92,2605.2,0,0,0,0,0,0,0,0,0,1429.52,0,0,0,347.36,0,270.54,0,0,0,0,1523.04,0,754.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",21953.82,320.64,106.88,113.56,0,5821.62,1239.14,187.04,0,374.08,0,684.7,875.08,0,1229.12,0,0,394.12,0,0,0,0,0,0,0,0,0,0,0,691.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",13229.74,277.22,0,0,0,364.06,0,0,0,2474.94,0,263.86,323.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",35206.94,2411.48,5277.2,7621.88,337.34,3717.42,698.06,420.84,1786.9,4779.54,668,4866.38,1877.08,821.64,3196.38,0,0,347.36,0,0,3026.04,0,0,273.88,220.44,0,0,1005.34,955.24,1262.52,0,357.38,0,0,0,0,0,1122.24,0,0,0,0,678.02,0,0,267.2,90.18,0,0,0,0,0,0,116.9,0,0,0,0,0,0,0,0
"410",77995.68,11937.16,8396.76,13203.02,1466.26,2194.38,12090.8,2802.26,6903.78,5454.22,8019.34,2441.54,8086.14,2895.78,1496.32,0,220.44,1579.82,0,0,474.28,4171.66,577.82,1115.56,2351.36,0,0,0,9235.1,360.72,0,1022.04,734.8,0,0,524.38,0,0,0,0,0,0,263.86,0,0,0,0,0,0,0,0,300.6,0,0,0,0,0,1659.98,0,0,0,0
"411",116.9,0,0,213.76,143.62,2344.68,0,0,0,0,0,313.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",5337.32,3049.42,2949.22,4245.14,965.26,1142.28,2110.88,374.08,1112.22,183.7,1215.76,1813.62,1706.74,0,0,0,0,310.62,0,0,0,0,0,0,0,0,260.52,0,0,0,0,307.28,0,0,0,798.26,0,0,0,0,0,1275.88,0,0,0,0,334,0,0,0,0,0,0,487.64,0,0,0,0,0,0,0,0
"413",10941.84,1746.82,2912.48,541.08,501,1713.42,968.6,0,0,774.88,1543.08,2057.44,0,0,0,457.58,0,901.8,0,0,0,0,0,0,0,0,0,0,611.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.92,0,0,0,0,190.38,0,0,103.54,0,0,0,0,0,0,0,0
"414",10063.42,1035.4,1082.16,6409.46,0,354.04,0,1599.86,5988.62,0,1362.72,517.7,0,0,1102.2,0,0,2358.04,0,0,0,0,173.68,0,0,0,0,0,2211.08,0,0,661.32,0,0,0,0,0,0,0,0,0,0,247.16,0,0,0,0,0,0,0,0,905.14,0,0,0,0,0,0,0,0,0,0
