"","Spanish","French","Chinese","German","Hindi and related","Filipino, Tagalog","Italian","Vietnamese","Russian","Korean","Polish","Arabic","Japanese","Portuguese","Dravidian","Sub-Saharan Africa","Greek","Other or not reported","Persian, Iranian, Farsi","Serbo-Croatian, Yugoslavian, Slavonian","Navajo","Hebrew, Israeli","Thai, Siamese, Lao","Yiddish, Jewish","Armenian","Dutch","Rumanian","Ukrainian, Ruthenian, Little Russian","Other East/Southeast Asian","Czech","Tibetan","Magyar, Hungarian","Amharic, Ethiopian, etc","Albanian","Swedish","Other Malayan","Turkish","Norwegian","Indonesian","Micronesian, Polynesian","Hamitic","Slovak","Finnish","Lithuanian","Near East Arabic dialect","Other Balto-Slavic","Celtic","Danish","Hawaiian","Siouan languages","Aleut, Eskimo","Algonquian","Iroquoian","African, n.s","Athapascan","Burmese, Lisu, Lolo","Keres","Muskogean","Other Persian dialects","Icelandic","English","N/A or blank"
"277",4855.2,0,842.52,971.04,1556.52,0,128.52,6440.28,0,0,0,0,0,228.48,0,0,0,456.96,314.16,0,0,0,0,0,0,0,0,0,0,1099.56,0,0,0,0,0,0,0,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278",12109.44,4355.4,785.4,728.28,0,456.96,1042.44,0,0,456.96,0,599.76,1113.84,585.48,0,0,271.32,342.72,0,0,0,0,656.88,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",5097.96,442.68,385.56,3070.2,1699.32,228.48,328.44,1442.28,0,0,0,0,128.52,71.4,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,1485.12,0,0,128.52,0,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",41055,742.56,885.36,1270.92,1470.84,1199.52,956.76,0,0,142.8,0,0,2770.32,0,0,0,0,1613.64,0,0,99.96,0,1627.92,0,0,542.64,0,299.88,0,271.32,0,614.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.56,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0
"281",113069.04,4583.88,2684.64,4326.84,314.16,18078.48,2841.72,2113.44,2227.68,2313.36,971.04,1228.08,2884.56,271.32,813.96,0,171.36,556.92,0,913.92,0,728.28,1270.92,728.28,271.32,342.72,0,0,0,142.8,0,0,1513.68,0,0,0,0,0,285.6,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",13123.32,39998.28,528.36,2199.12,1499.4,399.84,842.52,157.08,1228.08,0,956.76,0,342.72,428.4,785.4,0,1370.88,499.8,0,0,0,0,342.72,0,542.64,742.56,0,299.88,0,0,0,0,0,1142.4,157.08,0,0,0,0,0,0,257.04,399.84,542.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",12966.24,385.56,0,242.76,0,0,1685.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284",5097.96,314.16,2598.96,314.16,2527.56,1185.24,714,0,0,0,1799.28,671.16,0,314.16,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,271.32,0,0,0,0,0,0,1470.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"285",3655.68,357,1013.88,1199.52,1456.56,185.64,1356.6,0,0,314.16,899.64,0,328.44,1385.16,0,0,228.48,0,0,0,0,0,0,0,0,199.92,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286",8982.12,1142.4,1685.04,199.92,628.32,899.64,1999.2,0,0,1028.16,0,0,0,0,1142.4,0,756.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",32072.88,1927.8,14451.36,942.48,33272.4,4641,3427.2,185.64,1656.48,2156.28,8068.2,3227.28,614.04,5997.6,6197.52,399.84,1756.44,599.76,0,0,0,271.32,0,285.6,342.72,628.32,399.84,714,0,0,0,2470.44,0,357,0,2170.56,0,0,1456.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288",5969.04,1456.56,471.24,0,571.2,0,1370.88,0,157.08,0,0,314.16,0,0,671.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",1470.84,399.84,0,0,271.32,0,0,0,0,0,1470.84,228.48,0,428.4,0,0,985.32,242.76,0,0,0,913.92,0,0,0,271.32,0,0,0,0,0,428.4,0,0,0,0,0,0,0,0,0,0,0,242.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"290",8096.76,2156.28,399.84,0,1842.12,3455.76,1999.2,0,0,0,2927.4,0,0,4840.92,0,314.16,1071,0,0,0,0,0,885.36,228.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291",21234.36,1456.56,0,699.72,0,228.48,671.16,0,442.68,0,2256.24,0,0,3484.32,0,0,0,0,0,913.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",15136.8,2270.52,2627.52,1613.64,7811.16,571.2,4769.52,314.16,1099.56,685.44,2984.52,728.28,1984.92,1028.16,514.08,0,285.6,671.16,0,0,0,499.8,0,0,0,314.16,471.24,357,0,0,0,671.16,0,0,0,157.08,0,0,271.32,0,0,0,0,0,0,0,185.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293",6311.76,1499.4,1299.48,1185.24,0,0,2713.2,0,157.08,285.6,699.72,0,0,314.16,0,0,685.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",6911.52,0,2013.48,357,0,599.76,1999.2,0,0,342.72,0,1056.72,471.24,0,0,0,271.32,0,0,442.68,0,0,0,542.64,0,0,1056.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",7582.68,1613.64,0,0,0,442.68,242.76,0,285.6,1856.4,1742.16,0,357,0,0,228.48,385.56,0,0,0,0,1670.76,0,499.8,0,0,0,0,0,0,0,0,357,0,0,0,285.6,0,0,0,0,0,0,0,0,871.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",30744.84,0,0,0,585.48,0,699.72,0,114.24,0,0,2770.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",8382.36,0,742.56,399.84,1099.56,271.32,985.32,0,2784.6,8696.52,942.48,1099.56,1727.88,2456.16,599.76,0,0,0,0,671.16,0,271.32,628.32,0,971.04,0,0,0,0,0,0,0,0,714,0,0,1999.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",13623.12,0,671.16,585.48,5069.4,0,4169.76,0,3884.16,271.32,8296.68,2484.72,1442.28,1213.8,114.24,0,1256.64,0,0,0,0,942.48,0,0,1342.32,0,0,157.08,0,0,0,0,0,0,585.48,0,242.76,314.16,0,0,0,357,0,0,0,913.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",9710.4,942.48,2413.32,971.04,3041.64,2270.52,3827.04,0,514.08,5055.12,3198.72,1428,985.32,585.48,314.16,0,385.56,0,0,0,0,0,1342.32,0,199.92,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,385.56,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0
"300",46681.32,785.4,0,214.2,0,0,0,0,357,0,0,242.76,0,8882.16,0,614.04,0,556.92,0,0,0,0,0,185.64,0,0,0,0,257.04,0,0,985.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",16564.8,13808.76,971.04,499.8,742.56,2484.72,3869.88,0,1470.84,0,4898.04,671.16,0,928.2,228.48,1927.8,271.32,2142,0,0,0,385.56,0,342.72,0,442.68,0,542.64,0,0,0,471.24,0,0,0,471.24,556.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",34757.52,3927,942.48,799.68,9496.2,5997.6,785.4,1270.92,1185.24,1071,828.24,4840.92,0,714,471.24,314.16,342.72,0,0,357,0,0,0,742.56,0,0,0,0,0,0,0,514.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",14665.56,0,0,528.36,2127.72,0,1656.48,2284.8,314.16,0,271.32,0,0,0,0,0,314.16,0,0,0,0,671.16,0,185.64,0,0,0,0,0,314.16,0,0,799.68,228.48,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",68943.8400000001,2256.24,1470.84,242.76,4912.32,1699.32,4769.52,0,0,1656.48,1613.64,2013.48,242.76,2641.8,0,0,0,0,0,0,0,714,628.32,599.76,0,628.32,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,399.84,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",27646.08,271.32,0,0,1527.96,1627.92,913.92,685.44,542.64,0,5126.52,1513.68,0,0,871.08,0,471.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",19449.36,2670.36,756.84,157.08,1442.28,1442.28,2741.76,942.48,985.32,1113.84,242.76,0,357,0,314.16,756.84,357,0,0,0,0,242.76,0,0,157.08,0,0,314.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",7397.04,1785,0,2099.16,2527.56,528.36,956.76,314.16,0,0,714,985.32,0,0,0,0,0,0,0,542.64,0,0,0,0,228.48,0,0,185.64,0,199.92,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",6840.12,399.84,0,2827.44,1242.36,242.76,6740.16,485.52,0,0,1785,314.16,399.84,442.68,0,0,199.92,228.48,0,871.08,0,1413.72,0,1899.24,0,0,0,0,0,0,0,271.32,0,0,0,0,0,228.48,0,0,0,0,0,671.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",15408.12,1071,3769.92,2142,1299.48,1685.04,7111.44,0,1328.04,671.16,2413.32,614.04,242.76,585.48,1013.88,0,1556.52,0,0,471.24,0,271.32,0,1256.64,0,85.68,0,271.32,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,399.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"310",11309.76,1342.32,0,228.48,1527.96,0,2256.24,0,0,0,2484.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714,0,0,0,399.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311",7596.96,0,1071,542.64,1613.64,0,585.48,0,0,1456.56,385.56,0,385.56,0,0,228.48,0,999.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312",324227.4,3598.56,1627.92,3641.4,999.6,1927.8,1299.48,0,357,571.2,0,171.36,342.72,599.76,0,399.84,471.24,9539.04,428.4,85.68,45910.2,128.52,385.56,0,0,0,485.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,257.04,0,0,0,0,385.56,0,7711.20000000001,0,0,0,0,0
"313",1213.8,0,0,742.56,0,0,871.08,0,0,0,0,0,0,0,0,0,0,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314",1742.16,614.04,157.08,1527.96,0,0,85.68,0,0,0,399.84,0,0,0,0,0,0,242.76,0,0,0,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0
"315",5497.8,1385.16,0,499.8,0,628.32,385.56,0,0,0,1071,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,2570.4,0,171.36,0,0,0,257.04,228.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316",2113.44,3184.44,0,114.24,0,0,0,0,85.68,0,0,0,0,0,0,0,0,214.2,0,171.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,114.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",1842.12,856.8,1256.64,699.72,0,0,2113.44,0,0,0,585.48,756.84,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"318",2099.16,971.04,299.88,399.84,1884.96,0,499.8,0,0,0,257.04,299.88,0,0,0,0,585.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",442.68,2070.6,0,42.84,0,0,0,0,299.88,0,456.96,499.8,0,0,0,0,171.36,0,0,0,0,571.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"320",1199.52,842.52,85.68,414.12,0,0,385.56,0,328.44,0,0,0,0,0,0,0,414.12,85.68,0,0,0,0,0,342.72,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",2199.12,2584.68,1213.8,1999.2,799.68,385.56,2541.84,0,242.76,0,0,499.8,728.28,0,0,642.6,785.4,0,0,0,0,0,499.8,0,0,599.76,0,299.88,0,0,0,0,0,0,0,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",14751.24,2955.96,99.96,1013.88,599.76,157.08,5626.32,1970.64,771.12,0,671.16,456.96,0,0,257.04,0,0,0,0,1756.44,0,128.52,0,0,0,171.36,0,585.48,0,0,0,0,0,0,199.92,0,0,0,471.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",771.12,171.36,342.72,1013.88,0,0,785.4,0,257.04,0,428.4,0,0,0,0,0,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324",9567.6,2484.72,214.2,1328.04,0,1399.44,2584.68,514.08,0,0,1370.88,328.44,585.48,0,0,0,85.68,0,0,0,0,0,0,5740.56,0,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",8025.36,2927.4,499.8,299.88,842.52,171.36,556.92,0,1128.12,171.36,0,714,0,2641.8,471.24,0,157.08,0,0,0,0,1085.28,0,2513.28,0,171.36,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",72813.72,5697.72,1085.28,3784.2,2556.12,4012.68,15708,0,585.48,1713.6,2241.96,1799.28,4126.92,756.84,4598.16,2227.68,1642.2,913.92,0,85.68,0,999.6,0,756.84,1513.68,742.56,342.72,414.12,0,0,0,199.92,0,1299.48,499.8,471.24,0,742.56,542.64,0,0,299.88,0,0,0,913.92,642.6,842.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",23276.4,1670.76,2299.08,742.56,1670.76,5497.8,11795.28,756.84,2084.88,671.16,2056.32,3470.04,0,0,1099.56,3470.04,599.76,428.4,0,371.28,0,1842.12,257.04,585.48,0,0,0,0,0,456.96,0,171.36,0,4341.12,514.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",142385.88,19606.44,34414.8,7939.68,10224.48,3384.36,8867.88,871.08,5769.12,4098.36,1385.16,8539.44,8339.52,3013.08,0,2856,4226.88,1513.68,371.28,756.84,0,6611.64,1013.88,5483.52,542.64,514.08,1685.04,614.04,214.2,0,0,428.4,0,0,1128.12,756.84,499.8,414.12,285.6,228.48,0,0,0,214.2,0,0,414.12,742.56,0,0,0,0,0,714,257.04,0,0,0,0,0,0,0
"329",225695.4,9724.68,714,542.64,10124.52,3398.64,6411.72,1927.8,4898.04,1884.96,842.52,1242.36,0,0,1913.52,11952.36,0,0,0,4269.72,0,1356.6,671.16,1299.48,242.76,0,0,0,842.52,0,0,1213.8,499.8,2670.36,0,0,0,0,2270.52,0,0,0,0,456.96,0,0,0,0,0,0,0,299.88,0,1470.84,0,0,0,0,0,0,0,0
"330",171902.64,47109.72,53021.64,3255.84,12095.16,3398.64,20434.68,2827.44,79953.72,4669.56,25232.76,16479.12,1370.88,0,1113.84,4198.32,4655.28,2356.2,714,1627.92,299.88,14965.44,0,30459.24,0,328.44,0,3541.44,0,0,0,1884.96,0,2527.56,456.96,342.72,2127.72,414.12,0,0,0,0,0,199.92,0,799.68,499.8,371.28,0,71.4,0,428.4,0,799.68,0,571.2,0,0,0,0,0,0
"331",200748.24,23590.56,58576.56,3798.48,59276.28,16564.8,23876.16,0,22476.72,25275.6,15293.88,11995.2,2099.16,4698.12,8896.44,3555.72,15907.92,2070.6,2256.24,4355.4,0,5926.2,0,6226.08,2970.24,685.44,6397.44,2299.08,0,1128.12,0,1470.84,371.28,2898.84,0,242.76,928.2,0,2727.48,0,0,0,0,328.44,271.32,785.4,1656.48,0,0,0,0,257.04,0,0,0,471.24,0,0,0,0,0,0
"332",73499.16,9167.76,2513.28,5640.6,7225.68,357,16807.56,0,1513.68,1299.48,2056.32,885.36,1071,3298.68,5255.04,0,2598.96,0,4641,0,0,4312.56,0,1856.4,0,0,0,842.52,0,0,0,0,0,342.72,157.08,0,985.32,0,257.04,0,0,171.36,0,157.08,0,0,514.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333",11952.36,1513.68,0,1399.44,0,0,1884.96,242.76,913.92,556.92,3270.12,0,428.4,0,585.48,0,0,1542.24,0,456.96,0,0,0,171.36,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,257.04,228.48,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",60432.96,6126.12,6397.44,2684.64,3984.12,1199.52,18564,0,3398.64,556.92,5240.76,242.76,1299.48,1713.6,0,0,2613.24,0,0,157.08,0,257.04,271.32,414.12,0,0,628.32,1056.72,0,0,0,228.48,0,0,642.6,0,1899.24,556.92,742.56,428.4,0,0,0,0,0,0,257.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335",1071,0,0,885.36,0,0,242.76,0,0,214.2,2241.96,585.48,0,0,0,0,0,0,0,0,0,0,214.2,0,328.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336",3941.28,328.44,799.68,1428,2827.44,128.52,2284.8,0,499.8,0,11181.24,514.08,842.52,0,0,0,2027.76,0,785.4,257.04,0,585.48,0,0,328.44,257.04,842.52,2213.4,0,0,0,856.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337",11195.52,785.4,1685.04,1270.92,199.92,0,1842.12,0,0,1270.92,242.76,0,257.04,0,0,0,0,0,0,2270.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338",11224.08,1685.04,3213,3741.36,1428,671.16,4069.8,228.48,585.48,1013.88,2099.16,299.88,0,0,199.92,828.24,714,428.4,0,0,0,714,913.92,0,0,0,0,1870.68,0,0,0,0,0,0,0,0,157.08,0,0,0,0,685.44,0,0,0,799.68,0,328.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",3141.6,628.32,2327.64,0,0,0,471.24,285.6,842.52,0,0,0,742.56,0,0,0,414.12,0,0,0,0,0,0,0,285.6,0,0,499.8,0,0,0,0,0,0,0,0,0,0,214.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",12666.36,1071,2527.56,3470.04,2499,542.64,2756.04,671.16,1613.64,1213.8,585.48,556.92,285.6,0,414.12,257.04,756.84,785.4,0,599.76,0,257.04,85.68,0,0,299.88,0,571.2,0,0,0,0,0,0,0,371.28,0,0,128.52,0,0,299.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341",1727.88,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",9339.12,171.36,0,628.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",8982.12,1913.52,1970.64,985.32,0,357,0,0,628.32,257.04,0,0,0,228.48,628.32,0,0,0,0,0,0,0,0,0,0,485.52,0,0,0,0,0,0,0,585.48,456.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"344",15308.16,3570,6897.24,3827.04,2427.6,0,314.16,614.04,1256.64,399.84,499.8,671.16,1256.64,0,2227.68,1313.76,371.28,728.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,499.8,456.96,142.8,0,0,0,0,0,1028.16,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",14465.64,1428,542.64,1285.2,442.68,0,385.56,0,0,1570.8,0,171.36,0,314.16,0,0,357,0,0,0,271.32,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",6783,1385.16,671.16,128.52,0,0,0,0,899.64,0,0,0,0,499.8,0,0,0,0,0,0,0,542.64,1028.16,0,0,0,0,442.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347",2741.76,314.16,0,0,0,0,0,0,414.12,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",6454.56,414.12,671.16,399.84,0,728.28,0,0,228.48,271.32,199.92,0,257.04,0,0,0,0,0,0,0,314.16,0,271.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"349",54706.68,6911.52,1527.96,3427.2,3527.16,899.64,628.32,1956.36,442.68,2184.84,1385.16,1927.8,1156.68,1599.36,714,0,1799.28,1956.36,0,0,0,0,0,0,0,0,271.32,0,442.68,0,1585.08,899.64,0,442.68,314.16,0,0,0,171.36,0,499.8,357,0,0,0,0,399.84,0,0,0,0,0,0,0,199.92,0,0,0,0,0,0,0
"350",5669.16,1113.84,0,1356.6,128.52,0,0,0,128.52,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,0,0,0,0,0,642.6,314.16,0,0,228.48,0,0,0,0,0,0,771.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"351",7768.32,1742.16,0,228.48,0,0,0,0,85.68,314.16,499.8,0,0,0,228.48,0,0,199.92,0,0,0,0,0,671.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352",41711.88,3570,0,485.52,3255.84,0,0,0,0,1370.88,271.32,528.36,614.04,0,0,0,0,714,899.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",1071,714,0,0,0,0,499.8,0,0,0,0,0,0,0,0,0,0,99.96,0,0,0,0,0,0,0,1113.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354",6226.08,414.12,0,642.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042.04,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",10353,614.04,0,1156.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",9724.68,499.8,0,685.44,128.52,0,0,0,628.32,714,399.84,257.04,0,0,0,0,0,0,0,0,0,228.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",3355.8,314.16,157.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.36,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.32,0,0,0,0,0,0,0,0,0,0
"358",12237.96,171.36,0,0,214.2,913.92,399.84,0,0,0,228.48,628.32,228.48,0,0,585.48,0,399.84,0,0,0,0,485.52,0,0,0,0,0,357,0,0,0,0,628.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.16,0,0,0,0,0,0,0,0
"359",9953.16,0,0,1642.2,414.12,0,0,0,0,0,0,0,0,0,185.64,585.48,0,442.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
